PERSON_ID,SOURCE_PERIOD,YEAR,WEIGHT,AGE,SEX,LABOUR_STATUS,OUTCOME_STATUS,FULLTIME_PARTTIME,GROSS_WEEKLY_PAY,HOURLY_RATE,HOURPAY,HIGHEST_QUAL,HEALTH_LIMITATION,ETHNICITY,COUNTRY_NAME,COUNTRY_CODE,REGION_CODE,COMBINED_AUTHORITY,ITL2_CODE,ITL3_CODE
3813.0,2019-2021,2020,145,49,1,1,1,1.0,,80.0,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3814.0,2019-2021,2021,181,80,2,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3815.0,2019-2021,2021,176,62,2,1,1,2.0,,,,58.0,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3816.0,2019-2021,2021,0,63,1,1,2,2.0,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3817.0,2019-2021,2021,147,55,2,1,1,2.0,180.0,9.18,10.0,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3818.0,2019-2021,2021,0,57,1,1,2,2.0,196.0,80.0,9.33,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3819.0,2019-2021,2021,153,46,2,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3820.0,2019-2021,2021,0,11,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3821.0,2019-2021,2021,188,33,2,1,1,1.0,369.0,9.5,9.23,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3822.0,2019-2021,2021,219,38,1,1,1,1.0,544.0,14.23,14.32,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3823.0,2019-2021,2021,139,64,2,3,1,,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3824.0,2019-2021,2021,109,71,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3825.0,2019-2021,2021,146,40,2,1,1,1.0,,,,36.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3826.0,2019-2021,2021,264,27,1,1,1,1.0,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3827.0,2019-2021,2021,181,44,2,1,1,2.0,,,,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3828.0,2019-2021,2021,0,39,1,1,2,1.0,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3829.0,2019-2021,2021,0,5,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3830.0,2019-2021,2021,242,31,1,1,1,1.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3831.0,2019-2021,2021,0,30,2,1,2,1.0,,,,85.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3832.0,2019-2021,2021,184,27,2,1,1,2.0,,,,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3833.0,2019-2021,2021,0,30,1,1,2,1.0,,,,85.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3834.0,2019-2021,2021,0,3,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3835.0,2019-2021,2021,137,38,2,1,1,1.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3836.0,2019-2021,2021,0,44,1,1,2,1.0,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3837.0,2019-2021,2021,0,6,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3838.0,2019-2021,2021,149,33,2,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3839.0,2019-2021,2021,0,35,1,1,2,2.0,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3840.0,2019-2021,2021,0,12,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3841.0,2019-2021,2021,0,7,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3842.0,2019-2021,2021,0,8,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3843.0,2019-2021,2021,0,0,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3844.0,2019-2021,2021,118,63,2,3,1,,,,,8.0,2.0,6.0,1,E92000001,E12000009,-9,TLK4,TLK41
3845.0,2019-2021,2021,0,65,1,1,2,1.0,,,,1.0,,6.0,1,E92000001,E12000009,-9,TLK4,TLK41
3846.0,2019-2021,2021,149,83,1,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3847.0,2019-2021,2021,157,42,2,1,1,1.0,,,,48.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3848.0,2019-2021,2021,0,53,1,1,2,1.0,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3849.0,2019-2021,2021,129,58,2,1,1,2.0,183.0,9.3,9.63,14.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3850.0,2019-2021,2021,191,51,1,1,1,1.0,288.0,9.0,7.78,66.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3851.0,2019-2021,2019,0,77,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3852.0,2019-2021,2019,170,73,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3853.0,2019-2021,2019,267,78,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3854.0,2019-2021,2019,341,38,1,1,1,1.0,462.0,10.5,15.4,30.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3855.0,2019-2021,2019,450,29,1,1,1,1.0,596.0,,14.9,58.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3856.0,2019-2021,2019,0,27,2,3,2,,,,,66.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3857.0,2019-2021,2019,0,2,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3858.0,2019-2021,2019,216,60,2,2,1,,,,,48.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3859.0,2019-2021,2020,234,34,1,1,1,1.0,356.0,,9.13,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3860.0,2019-2021,2020,152,31,2,1,1,1.0,558.0,,13.29,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3861.0,2019-2021,2020,126,27,1,1,1,1.0,,,,54.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3862.0,2019-2021,2020,0,27,2,1,2,1.0,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3863.0,2019-2021,2019,180,69,1,3,1,,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3864.0,2019-2021,2019,180,72,1,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3865.0,2019-2021,2019,170,72,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3866.0,2019-2021,2019,248,59,1,1,1,1.0,346.0,80.0,8.24,52.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3867.0,2019-2021,2019,0,73,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3868.0,2019-2021,2019,238,51,2,1,1,2.0,277.0,8.41,8.39,66.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3869.0,2019-2021,2019,0,53,1,3,2,,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3870.0,2019-2021,2019,0,16,1,3,2,,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3871.0,2019-2021,2020,139,77,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3872.0,2019-2021,2020,0,53,1,2,2,,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3873.0,2019-2021,2019,250,41,2,1,1,2.0,,,,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3874.0,2019-2021,2019,0,40,1,1,2,1.0,,,,9.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3875.0,2019-2021,2019,0,6,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3876.0,2019-2021,2020,75,79,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3877.0,2019-2021,2020,0,80,1,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3878.0,2019-2021,2020,0,48,1,1,2,1.0,,,,83.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3879.0,2019-2021,2019,248,62,1,3,1,,,,,39.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3880.0,2019-2021,2019,0,58,2,1,2,2.0,242.0,80.0,9.68,58.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3881.0,2019-2021,2019,0,23,1,1,2,2.0,237.0,8.21,7.9,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3882.0,2019-2021,2019,238,47,2,3,1,,,,,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3883.0,2019-2021,2020,22,72,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3884.0,2019-2021,2019,180,69,1,3,1,,,,,26.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3885.0,2019-2021,2020,22,74,2,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3886.0,2019-2021,2020,0,78,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3887.0,2019-2021,2019,248,63,1,1,1,1.0,538.0,80.0,13.45,40.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3888.0,2019-2021,2019,0,63,2,3,2,,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3889.0,2019-2021,2019,341,35,1,1,1,1.0,,,,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3890.0,2019-2021,2019,450,29,1,1,1,1.0,406.0,10.69,10.68,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3891.0,2019-2021,2019,0,25,2,1,2,1.0,356.0,9.28,8.9,45.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3892.0,2019-2021,2020,130,43,2,1,1,1.0,567.0,80.0,16.68,14.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3893.0,2019-2021,2020,0,39,1,1,2,1.0,788.0,,23.08,58.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3894.0,2019-2021,2020,130,42,2,1,1,2.0,,,,8.0,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3895.0,2019-2021,2020,177,42,1,1,1,1.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3896.0,2019-2021,2020,0,3,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3897.0,2019-2021,2020,0,1,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3898.0,2019-2021,2020,112,55,2,1,1,2.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3899.0,2019-2021,2020,57,65,1,1,1,1.0,,,,45.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3900.0,2019-2021,2020,69,64,2,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3901.0,2019-2021,2020,84,64,1,3,1,,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3902.0,2019-2021,2020,73,62,2,1,1,2.0,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3903.0,2019-2021,2020,55,66,1,3,1,,,,,40.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3904.0,2019-2021,2020,52,68,2,3,1,,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3905.0,2019-2021,2020,60,69,1,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3906.0,2019-2021,2020,0,73,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3907.0,2019-2021,2020,70,51,2,1,1,2.0,377.0,13.81,15.71,52.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3908.0,2019-2021,2020,0,48,1,1,2,2.0,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3909.0,2019-2021,2020,0,14,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3910.0,2019-2021,2020,92,50,1,1,1,1.0,577.0,12.79,14.43,40.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3911.0,2019-2021,2020,0,50,2,3,2,,,,,48.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3912.0,2019-2021,2020,0,24,1,3,2,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3913.0,2019-2021,2020,51,68,1,1,1,1.0,577.0,80.0,12.28,45.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3914.0,2019-2021,2020,0,63,2,3,2,,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3915.0,2019-2021,2020,87,74,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3916.0,2019-2021,2021,164,45,2,1,1,1.0,596.0,,15.68,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3917.0,2019-2021,2021,221,46,1,1,1,1.0,500.0,13.15,13.16,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3918.0,2019-2021,2021,0,25,1,1,2,1.0,384.0,80.0,9.14,76.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3919.0,2019-2021,2021,0,17,1,3,2,,,,,76.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3920.0,2019-2021,2021,172,48,2,1,1,2.0,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3921.0,2019-2021,2021,0,48,1,1,2,1.0,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3922.0,2019-2021,2021,0,29,1,1,2,1.0,,,,66.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3923.0,2019-2021,2021,0,15,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3924.0,2019-2021,2021,212,33,2,3,1,,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3925.0,2019-2021,2021,0,35,1,1,2,1.0,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3926.0,2019-2021,2021,0,2,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3927.0,2019-2021,2021,265,33,2,1,1,2.0,,,,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3928.0,2019-2021,2021,0,11,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3929.0,2019-2021,2021,0,8,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3930.0,2019-2021,2021,0,6,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3931.0,2019-2021,2021,209,57,1,1,1,1.0,577.0,80.0,15.59,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3932.0,2019-2021,2021,0,53,2,1,2,1.0,788.0,80.0,25.73,30.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3933.0,2019-2021,2021,157,38,2,3,1,,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3934.0,2019-2021,2021,0,15,1,4,4,,,,,,,2.0,1,E92000001,E12000009,-9,TLK4,TLK41
3935.0,2019-2021,2019,321,54,1,3,1,,,,,40.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3936.0,2019-2021,2019,170,65,2,1,1,2.0,236.0,13.17,13.11,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3937.0,2019-2021,2019,180,68,1,3,1,,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3938.0,2019-2021,2019,0,72,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3939.0,2019-2021,2019,180,70,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3940.0,2019-2021,2019,248,63,1,1,1,2.0,,,,30.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3941.0,2019-2021,2019,170,66,2,3,1,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3942.0,2019-2021,2019,170,66,2,3,1,,,,,38.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3943.0,2019-2021,2019,180,71,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3944.0,2019-2021,2019,0,71,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3945.0,2019-2021,2020,0,83,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3946.0,2019-2021,2019,0,42,2,1,6,2.0,,,,77.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3947.0,2019-2021,2019,0,63,1,1,6,1.0,,,,40.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3948.0,2019-2021,2019,0,16,2,1,6,1.0,,,,84.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3949.0,2019-2021,2019,0,8,2,4,6,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3950.0,2019-2021,2019,0,72,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3951.0,2019-2021,2021,4,61,2,1,1,1.0,308.0,,8.11,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3952.0,2019-2021,2021,3,67,1,3,1,,,,,14.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3953.0,2019-2021,2021,13,24,2,1,1,1.0,369.0,80.0,9.71,9.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3954.0,2019-2021,2021,0,11,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3955.0,2019-2021,2019,180,72,1,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3956.0,2019-2021,2019,170,67,2,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3957.0,2019-2021,2019,180,73,1,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3958.0,2019-2021,2019,267,75,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3959.0,2019-2021,2019,0,10,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3960.0,2019-2021,2019,248,62,1,3,1,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3961.0,2019-2021,2019,0,57,2,1,2,1.0,587.0,80.0,15.45,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3962.0,2019-2021,2019,0,22,1,2,2,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3963.0,2019-2021,2020,234,28,1,1,1,1.0,788.0,,20.0,37.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3964.0,2019-2021,2020,0,28,2,1,6,1.0,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3965.0,2019-2021,2019,794,23,2,3,1,,,,,48.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3966.0,2019-2021,2019,250,36,2,1,1,2.0,72.0,8.25,3.6,30.0,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3967.0,2019-2021,2019,0,40,1,1,2,1.0,375.0,,9.38,85.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3968.0,2019-2021,2019,0,19,1,1,2,2.0,,,,48.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3969.0,2019-2021,2019,0,14,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3970.0,2019-2021,2019,0,11,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3971.0,2019-2021,2019,250,38,2,1,1,2.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3972.0,2019-2021,2019,0,9,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3973.0,2019-2021,2019,0,7,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3974.0,2019-2021,2020,23,74,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3975.0,2019-2021,2020,22,73,2,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3976.0,2019-2021,2020,41,47,1,1,1,1.0,646.0,,17.0,8.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3977.0,2019-2021,2020,23,74,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3978.0,2019-2021,2020,0,73,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3979.0,2019-2021,2019,293,27,2,3,1,,,,,32.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3980.0,2019-2021,2019,238,48,2,1,1,2.0,,,,32.0,1.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3981.0,2019-2021,2019,0,13,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3982.0,2019-2021,2019,0,13,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3983.0,2019-2021,2020,32,39,2,1,1,2.0,438.0,,21.9,1.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3984.0,2019-2021,2020,44,40,1,1,1,1.0,788.0,,24.8,37.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3985.0,2019-2021,2020,0,8,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3986.0,2019-2021,2020,0,6,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3987.0,2019-2021,2019,248,62,1,1,1,1.0,,,,48.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3988.0,2019-2021,2019,216,64,2,3,1,,,,,10.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3989.0,2019-2021,2020,124,48,2,1,1,2.0,104.0,9.0,6.5,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3990.0,2019-2021,2020,0,51,1,1,2,1.0,,,,85.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3991.0,2019-2021,2020,0,14,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3992.0,2019-2021,2020,0,0,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3993.0,2019-2021,2020,167,52,1,1,1,1.0,692.0,,17.3,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3994.0,2019-2021,2020,130,38,2,1,1,2.0,,,,48.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3995.0,2019-2021,2020,0,43,1,1,2,1.0,,,,85.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3996.0,2019-2021,2020,0,14,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3997.0,2019-2021,2020,0,11,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3998.0,2019-2021,2020,0,8,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
3999.0,2019-2021,2020,0,7,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4000.0,2019-2021,2020,123,76,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4001.0,2019-2021,2020,112,55,2,1,1,1.0,715.0,,19.32,14.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4002.0,2019-2021,2020,152,33,2,1,1,1.0,,,,45.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4003.0,2019-2021,2020,0,16,1,3,2,,,,,66.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4004.0,2019-2021,2020,80,79,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4005.0,2019-2021,2020,0,71,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4006.0,2019-2021,2020,111,43,1,1,1,1.0,646.0,8.8,11.54,66.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4007.0,2019-2021,2020,0,46,2,1,2,2.0,69.0,8.7,7.67,48.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4008.0,2019-2021,2020,0,65,2,3,2,,,,,85.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4009.0,2019-2021,2020,0,20,1,1,2,2.0,,80.0,,66.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4010.0,2019-2021,2020,48,72,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4011.0,2019-2021,2020,67,82,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4012.0,2019-2021,2020,76,83,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4013.0,2019-2021,2020,128,34,1,1,1,1.0,615.0,,15.38,39.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4014.0,2019-2021,2020,83,33,2,3,1,,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4015.0,2019-2021,2020,0,3,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4016.0,2019-2021,2020,0,0,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4017.0,2019-2021,2020,55,71,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4018.0,2019-2021,2020,73,54,2,1,1,2.0,385.0,10.5,12.03,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4019.0,2019-2021,2020,77,39,2,3,1,,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4020.0,2019-2021,2020,0,36,1,1,2,1.0,,,,30.0,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4021.0,2019-2021,2020,0,5,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4022.0,2019-2021,2020,0,3,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
4023.0,2019-2021,2020,66,41,2,1,1,1.0,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK4,TLK41
